page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
41,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,64.51,429.21,524.42,441.3,429.21,400.59,64.51,70.86,". Alternatively, Acan query Ereplace either S or Rby a random number with advantage 1m2"
41,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,64.51,411.15,532.6,426.81,411.15,415.08,64.51,62.67,Encto acquire the key with advantage A can replace λ by a random
41,0,0,0,0,6,15,/OXGNIZ+CMMI6,5.98,248.66,409.27,384.41,421.22,409.27,420.67,248.66,210.87,"k . To compute the key,2"
41,0,0,0,0,35,6,/NAUQMW+CMR12,11.96,64.51,380.46,551.95,408.66,380.46,433.23,64.51,43.32,number chosen from a uniform distribution with advantage 1. ϵ and K c can be acquired m2 with the advantage Adv  Adv . The advantage of A in this game is the maximum ECDLP andsk
41,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,64.51,363.98,512.89,377.81,363.98,464.08,64.51,82.39,1 + Adv + Advprobability in one of the three advantages: 1sk ECDLP . Applying mmk and
41,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,64.51,351.41,225.91,363.37,351.41,478.52,64.51,369.37,"the diﬀerence lemma, we get"
41,0,0,0,0,20,6,/NJVWMM+CMMI12,11.96,121.84,313.83,456.23,330.53,313.83,511.36,121.84,139.05,"|Pr [S ] − Pr [S ] |≤ max { ,q ( 1  Adv  Adv }.54sk +ECDLP )mk ,m +"
41,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,257.73,310.37,318.52,322.33,310.37,519.56,257.73,276.75,2 2 2
41,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,64.51,287.33,500.29,301.07,287.33,540.82,64.51,94.98,"The game G  A in winning the event S5 is the ﬁnal one, where the probability of5 is,"
41,0,0,0,0,5,6,/NJVWMM+CMMI12,11.96,269.04,258.05,328.88,270.01,258.05,571.88,269.04,266.39,Pr [S ] = 15
41,0,0,0,0,6,6,/NAUQMW+CMR12,11.96,82.07,228.6,309.22,240.55,228.6,601.34,82.07,286.06,"By the triangular inequality, we have:"
41,0,0,0,0,24,6,/NAUQMW+CMR12,11.96,144.41,202.2,439.64,214.15,202.2,627.74,144.41,155.64,|Pr [S ] − Pr [S ] |= |Pr [S ] − Pr [S ] + Pr [S ] − Pr [S ] 050112
41,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,245.36,184.76,439.64,196.72,184.76,645.17,245.36,155.64,+ Pr [S ] − Pr [S ] + Pr [S ] − Pr [S ] 2334
41,0,0,0,0,10,6,/NAUQMW+CMR12,11.96,330.84,167.33,435.65,179.28,167.33,662.61,330.84,159.62,+ Pr [S ] − Pr [S ] | 45
41,0,0,0,0,35,6,/NAUQMW+CMR12,11.96,204.85,132.46,427.81,161.85,132.46,680.04,204.85,167.47,≤| Pr [S ] − Pr [S ] |+ | Pr [S ] − Pr [S ] |+0112 |Pr [S ] − Pr [S ] |+ | Pr [S ] − Pr [S ] |+2334
41,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,330.06,115.02,433.66,126.98,115.02,714.91,330.06,161.61,|Pr [S ] − Pr [S ] |.45
42,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,82.07,706.87,171.74,718.83,706.87,123.06,82.07,423.54,This means that
42,0,0,0,0,5,6,/NJVWMM+CMMI12,11.96,207.97,690.08,396.01,702.04,690.08,139.85,207.97,199.27,. |Pr[S] −Pr[S] |=|Pr[S] −050
42,0,0,0,0,6,6,/NJVWMM+CMMI12,11.96,111.36,640.15,243.96,656.85,640.15,185.04,111.36,351.31,qAdv  qP ≤ + k +
42,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,173.22,610.4,478.13,627.1,610.4,214.79,173.22,117.15,"max {max( Adv , 1 ),( 1  Adv ),(Adv  q } +skskECDLP +mm +k )"
42,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,263.32,606.94,447.69,618.9,606.94,222.99,263.32,147.59,2 2 2
42,0,0,0,0,5,6,/NJVWMM+CMMI12,11.96,173.22,592.86,257.64,606.61,592.86,235.28,173.22,337.64,Adv  Advsk + ECDLP +
42,0,0,0,0,10,6,/NJVWMM+CMMI12,11.96,173.22,566.57,400.68,583.27,566.57,258.62,173.22,194.6,",q ( 1  Adv  Adv }.max{sk +ECDLP )mk ,m +"
42,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,202.18,563.12,262.97,575.07,563.12,266.82,202.18,332.31,2 2 2
42,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,64.51,541.86,213.95,553.82,541.86,288.07,64.51,381.32,This concludes our proof. 2
42,0,0,0,0,6,6,/GGAXSG+CMTI12,11.96,64.51,509.79,303.62,521.75,509.79,320.14,64.51,291.66,Appendix A.2. Correctness Proof of KV2VP
42,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,82.07,492.36,584.19,504.31,492.36,337.58,82.07,11.09,We present the correctness proof of Step 6 and Step 11 in KV2VP. The step 6 is pre-
42,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,64.51,477.91,219.93,489.87,477.91,352.02,64.51,375.35,sented in the lemma below.
42,0,0,0,0,23,6,/NJVWMM+CMMI12,11.96,82.07,431.46,548.62,460.97,431.46,380.92,82.07,46.65,"Proof of Step 6 (Lemma 2): e (Cert ,PKV ∗  t .Y) e(P,Q ). It follows:dAliceAlice + t Y ),PKV ∗e(Certd ·Alice +Alice"
42,0,0,0,0,14,6,/NJVWMM+CMMI12,11.96,135.33,399.77,474.65,414.68,399.77,427.21,135.33,120.63,"e ( 1 P,H (x ID ) Q + t δQ )d ·A ∥"
42,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,181.71,391.28,294.94,406.48,391.28,435.41,181.71,300.33,H (x ID ) + δt dA ∥
42,0,0,0,0,11,6,/NJVWMM+CMMI12,11.96,135.33,368.55,458.34,383.46,368.55,458.43,135.33,136.94,"e ( 1 .P,(H (x ID ) + t .δ).Q)dA ∥"
42,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,181.71,360.06,294.94,375.26,360.06,466.63,181.71,300.33,H (x ID ) + δt dA ∥
42,0,0,0,0,6,15,/OXGNIZ+CMMI6,5.98,208.65,356.76,271.02,362.73,356.76,479.16,208.65,324.25,H (x ID ) + δtd
42,0,0,0,0,4,15,/OXGNIZ+CMMI6,5.98,208.65,348.1,271.02,354.08,348.1,487.81,208.65,324.25,ID ) + δtdH(x
42,0,0,0,0,5,6,/NJVWMM+CMMI12,11.96,135.33,320.22,225.11,350.89,320.22,491.0,135.33,370.17,"A e(P,Q) e (P,Q )."
42,0,0,0,0,4,6,/NAUQMW+CMR12,11.96,64.51,293.82,160.15,305.77,293.82,536.12,64.51,435.12,Hence the proof. 2
42,0,0,0,0,5,6,/GGAXSG+CMTI12,11.96,64.51,252.97,231.88,264.93,252.97,576.96,64.51,363.39,Appendix A.3. Proof of KV2VP
42,0,0,0,0,29,6,/NAUQMW+CMR12,11.96,64.51,221.09,530.91,247.49,221.09,594.4,64.51,64.36,"Proof of Theorem 3: We deﬁned games  G , such that i ∈ [0,5]. S  Aii is the event that wins the game G , where i = 0,1,2,3,4,5.i"
42,0,0,0,0,17,6,/LNZLED+CMBX12,11.96,64.51,192.2,561.67,204.15,192.2,637.74,64.51,33.61,Game G : The actual attack against the semantic security of Pis presented in this game. 0
42,0,0,0,0,62,6,/NAUQMW+CMR12,11.96,64.51,134.41,588.16,189.71,134.41,652.18,64.51,7.12,"After collecting a polynomial number of queries to Execute (P ), Enc (P ) and Hash (P ), the adversary issues a Test (P ) query to an arbitrary session which is in the accept state and the freshness holds. Awins the game if it can guess the bit b accurately. According to the deﬁnition of semantic security, Awins with an advantage"
42,0,0,0,1,1,6,/NAUQMW+CMR12,11.96,260.11,111.27,348.46,123.22,111.27,718.67,260.11,246.81,1SS
42,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,239.17,100.22,358.83,115.14,100.22,726.75,239.17,236.44,Adv  | Pr (S ) − |.0P =
43,0,0,0,0,19,6,/LNZLED+CMBX12,11.96,64.51,706.87,601.66,718.83,706.87,123.06,64.51,-6.39,"Game G : This game is similar to the previous game unless there is a collision for MACs, 1"
43,0,0,0,0,59,6,/NAUQMW+CMR12,11.96,64.51,663.53,608.47,704.38,663.53,137.51,64.51,-13.2,"i.e. σ , σ  σ . If there is a collision for σ, σ σ , A can forge Bob as an Alice for 12 and312 and3 the possession of the past session key, forge Alice as Bob for having the same session key and forge Bob for the key conﬁrmation. According to the birthday paradox, the number of"
43,0,0,0,0,10,6,/NAUQMW+CMR12,11.96,64.51,647.07,325.88,662.73,647.07,179.16,64.51,269.39,hashqueries to the hash table Hneed to be at least
43,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,316.47,645.19,547.86,657.15,645.19,184.74,316.47,47.42,. We use the diﬀerence lemma to show 2
43,0,0,0,0,9,6,/NJVWMM+CMMI12,11.96,229.42,609.32,362.38,626.02,609.32,215.87,229.42,232.9,|Pr [S ] − Pr [S ] |≤10  .
43,0,0,0,0,18,6,/LNZLED+CMBX12,11.96,64.51,590.09,578.2,602.05,590.09,239.84,64.51,17.07,Game G : This game and the previous game are identical. This game diﬀers by the fact 2
43,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,64.51,575.64,558.94,587.6,575.64,254.29,64.51,36.33,"that A tries to replace the ciper text, {GK,λ,ver gk }. As the encryption algorithm holds"
43,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,64.51,558.23,565.75,573.89,558.23,268.0,64.51,29.52,"Enc  E according to the birthday paradox. As per IND-CPA, Aneeds at least"
43,0,0,0,0,4,15,/OXGNIZ+CMMI6,5.98,212.81,556.35,306.7,568.3,556.35,273.59,212.81,288.57,k queries to the2
43,0,0,0,0,10,6,/NAUQMW+CMR12,11.96,64.51,543.78,369.88,555.74,543.78,286.15,64.51,225.4,"the diﬀerence lemma, the advantage of Ain this game is"
43,0,0,0,0,10,6,/NJVWMM+CMMI12,11.96,230.78,506.03,361.8,522.73,506.03,319.16,230.78,233.48,|Pr [S ] − Pr [S ] |≤21 k .
43,0,0,0,0,17,6,/LNZLED+CMBX12,11.96,64.51,486.8,549.31,498.76,486.8,343.13,64.51,45.96,Game G : This game is identical to the previous game and presents the KKS. Autilises 3
43,0,0,0,0,4,13,/FUDOLA+CMR8,7.97,258.17,482.45,462.91,490.42,482.45,351.47,258.17,132.37,( i) ( i)
43,0,0,0,0,88,6,/NAUQMW+CMR12,11.96,64.51,398.82,626.41,484.31,398.82,357.58,64.51,-31.13,"the queries: Session state reveal(P ) and Session key reveal(P ) without Alice,BobAlice,Bob th session. Despite having remaining session keys and secrets violating the freshness of the i th session, which is chosen at random for of the other sessions, Arequires a and λ of the i every session and, the long-term secrets x, x , δ and K  GK . But A does not ABc to know need all the secrets at a stretch. The need for the diﬀerent combinations of secrets leads to the following cases."
43,0,0,0,0,23,6,/NJVWMM+CMMI12,11.96,82.07,382.59,541.93,396.33,382.59,445.56,82.07,53.35,Case i: A needs either the product a H (x  ∥ ID ) or H (x  ∥ ID ) alone A ∥B ∥
43,0,0,0,0,49,6,/NJVWMM+CMMI12,11.96,64.51,353.69,530.77,381.89,353.69,460.0,64.51,64.5,"to get GK . That is, knowing a  · H (x  δ ∥ ID ) or H (x  δ ∥ ID ), SK can be A ∥B ∥ computed. a H (x ID ) or H (x ID ) can be obtained if Aemploys an ECDLP A ∥B ∥"
43,0,0,0,0,53,6,/NAUQMW+CMR12,11.96,64.51,310.36,549.48,353.0,310.36,488.89,64.51,45.8,"solver by feeding PKV  PKV , respectively. Alternatively, H(x  ∥ ID ) orA ∥Alice(i) orBob(i) H (x ID ) can be obtained if Aqueries H . a can be replaced with a random number. B ∥ The advantage of A for employing the solver is Adv  H isECDLP , the advantage for quering"
43,0,0,0,0,8,6,/OXGNIZ+CMMI6,11.96,69.49,295.68,444.91,311.35,295.68,530.54,69.49,150.36,hash  A in replacing the random number is
43,0,0,0,0,10,6,/NAUQMW+CMR12,11.96,76.62,293.81,548.39,307.64,293.81,534.25,76.62,46.89,"1 . Therefore, the ml . The advantage gained by"
43,0,0,0,0,6,6,/OXGNIZ+CMMI6,11.96,64.51,277.4,257.69,293.06,277.4,548.83,64.51,337.58,hash hashtotal advantage of Ais max(
43,0,0,0,0,6,6,/OXGNIZ+CMMI6,11.96,224.75,275.52,337.4,289.35,275.52,552.54,224.75,257.87,"1 ,Adv ECDLP ).ml ,l +"
43,0,0,0,0,17,6,/BNDSAH+CMSY10,11.96,82.07,262.95,542.51,274.9,262.95,566.99,82.07,52.76,Case ii: A can convince Bob for the validity of its certiﬁcate (Step 6) if Asolves ECq-
43,0,0,0,0,43,6,/NAUQMW+CMR12,11.96,64.51,217.82,542.49,260.46,217.82,581.43,64.51,52.78,"SDHP. A can inject its own public key by forging Cert . Similarly, A can convince Alice(i) Alice. To solve ECq-SDHP, A deploys an ECq-SDHP solver by feeding Cert . The Alice(i1) advantage of A in the solving is Adv ECq SDHP ."
43,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,82.07,205.17,538.63,217.12,205.17,624.77,82.07,56.65,"Case iii: A can compute SK  if it solves ECDHP. For solving ECDHP, A employs a"
43,0,0,0,0,18,13,/NAUQMW+CMR12,7.97,64.51,187.17,543.25,202.68,187.17,639.21,64.51,52.03,solver and gives a PKV ∗  PKV ∗ . The advantage of A for the employment isAlice(i) andBob(i)
43,0,0,0,0,3,6,/NJVWMM+CMMI12,11.96,64.51,174.48,104.95,188.23,174.48,653.66,64.51,490.32,Adv ECDHP .
43,0,0,0,0,18,6,/NJVWMM+CMMI12,11.96,82.07,161.83,547.79,173.78,161.83,668.11,82.07,47.48,"Case iv: A can acquire GK if it breaks IND-CPA for {λ,ver ,GK }SK . For breaking gk"
43,0,0,0,0,12,6,/NAUQMW+CMR12,11.96,64.51,144.41,545.34,160.07,144.41,681.82,64.51,49.93,"Enc  E  as per the birthday paradox. the indistinguishability, Aneeds at least"
43,0,0,0,0,3,15,/OXGNIZ+CMMI6,5.98,289.79,142.53,359.77,154.49,142.53,687.4,289.79,235.5,k queries to2
43,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,64.51,126.19,488.5,141.85,126.19,700.04,64.51,106.78,"Enc  A in G .Therefore, the advantage of Ais"
43,0,0,0,0,9,13,/FUDOLA+CMR8,7.97,239.28,124.34,481.78,136.35,124.34,705.54,239.28,113.5,"2m , which is equal to the advantage of2"
43,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,82.07,111.74,539.39,128.04,111.74,713.85,82.07,55.89,"if it knows th sessionCase v: Acan construct GK i λ , K  δ . λ can be replaced"
44,0,0,0,0,36,6,/NAUQMW+CMR12,11.96,64.51,692.29,562.15,718.83,692.29,123.06,64.51,33.13,. K  δ  can be replaced by a random number that is drawn from the with advantage 1c andm2 uniform distribution with advantage Adv . The total advantage of Ais ( 1 + Adv ). skskm2
44,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,82.07,677.98,587.68,689.94,677.98,151.95,82.07,7.6,The net advantage of A in this game is the maximum probability in any one of the above
44,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,64.51,663.53,339.48,675.49,663.53,166.4,64.51,255.79,cases. We use the diﬀerence lemma to show that
44,0,0,0,0,18,6,/NJVWMM+CMMI12,11.96,127.14,613.83,454.92,630.53,613.83,211.36,127.14,140.35,"|Pr [S ] − Pr [S ] |≤ max {max { ,Adv , 32ECDLP }l ,ql + 1m"
44,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,298.23,610.37,368.93,622.33,610.37,219.56,298.23,226.34,2 2 2
44,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,206.15,584.08,450.94,600.78,584.08,241.11,206.15,144.34,"Adv  1  Adv }}.ECqSDHP ,AdvECDHP ,qskm ,m +"
44,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,64.51,559.37,578.83,571.33,559.37,270.56,64.51,16.45,Game G : This game resembles G . A needs the secrets to identify either Alice or Bob 43
44,0,0,0,0,81,6,/NAUQMW+CMR12,11.96,64.51,471.39,574.31,556.88,471.39,285.01,64.51,20.97,"and link their communication. Aissues Session statereveal (P ) without losing the Alice,Bob th session. That is,freshness of the i A issues the query to remaining sessions to acquire a th session. Althoughand λof all the sessions except the i A holds the session-speciﬁc secrets th session to violate anonymity of various sessions, it requires δ and x of any session and i and unlinkability. The requirement gives two cases: Acan target either Alice or Bob, or it can target both."
44,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,82.07,456.95,553.37,473.24,456.95,368.65,82.07,41.91,( i)Case (i) : Aissues Session −state reveal(P) to either Alice or Bob and gets
44,0,0,0,0,84,6,/NAUQMW+CMR12,11.96,64.51,384.72,608.47,454.46,384.72,387.43,64.51,-13.2,"remaining session-speciﬁc secrets. In particular, if Alice is targeted, then the remaining session-speciﬁc secret a can be acquired. If Bob is targeted, then the secret λ can be acquired by A . But A can trace neither Alice nor Bob by knowing λand a . To trace either Alice or Bob, δ is mandatory for A , which can be replaced with advantage Adv , and x of sk th session and remaining session that can be replaced with advantage2the i Adv. The total"
44,0,0,0,0,6,6,/NAUQMW+CMR12,11.96,64.51,370.27,237.84,386.57,370.27,455.32,64.51,357.43,2advantage of Ais Adv  Adv .
44,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,355.83,543.4,372.12,355.83,469.77,82.07,51.87,( i)Case (ii) : Aissues Sessionstatereveal (P) to both Alice and Bob. As Atargets
44,0,0,0,0,53,6,/NAUQMW+CMR12,11.96,64.51,312.49,571.71,357.68,312.49,484.21,64.51,23.57,"th session and remaining session for both Alice and both Alice and Bob, it requires xof the i Bob. δ  can be acquired with advantage Adv , and the long-term secrets of Alice and Bob sk 2 2can be replaced with advantage 2 ·Adv. The total advantage of Ais 2 ·Adv  Adv ."
44,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,64.51,298.04,472.06,310.0,298.04,531.89,64.51,123.22,We use the diﬀerence lemma to present the total advantage of Ain this game
44,0,0,0,0,16,6,/NJVWMM+CMMI12,11.96,191.3,266.2,406.7,281.11,266.2,560.78,191.3,188.57,|Pr [S ] − Pr [S ] |≤ 3 · Adv  · Adv .43sksk + 2
44,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,64.51,246.6,533.4,258.56,246.6,583.33,64.51,61.88,Game G : This game presents the PFS of P . A  can ask either Corrupt (P ) or5Alice
44,0,0,0,0,32,6,/NAUQMW+CMR12,11.96,64.51,215.74,579.42,242.15,215.74,599.74,64.51,15.86,") for obtaining the long-term secrects, namely x xCorrupt(PA of Alice and B of Bob. Bob The condition for issuing the queries is that Ashould not violate the freshness of the ses-"
44,0,0,0,0,31,6,/NAUQMW+CMR12,11.96,64.51,186.85,563.61,213.25,186.85,628.64,64.51,31.67,") is executed to expire ) is executed by A, then Remover(Psion. That is, if Corrupt(PBobAlice th session.Bob and vice-versa. This means that Acan ﬁnd a matching partner for the i"
44,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,82.07,172.41,553.55,184.36,172.41,657.53,82.07,41.73,Case ( i) : A issues Corrupt (P ) and obtains x . Though A acquires the long-term AAlice
44,0,0,0,0,17,6,/NJVWMM+CMMI12,11.96,64.51,157.96,530.3,174.25,157.96,667.64,64.51,64.98,"th session because thsecrect, it can not obtain the key of i Aneeds aH(x ∥ID) of i"
44,0,0,0,1,2,13,/VYYMPD+CMMI8,7.97,438.45,154.94,450.4,166.9,154.94,674.99,438.45,144.87,A ∥
44,0,0,0,0,22,6,/NJVWMM+CMMI12,11.96,64.51,140.49,538.9,155.47,140.49,686.42,64.51,56.38,session to compute SK . The adversary can get a H (x ID ) if it solves ECDLP . To A ∥
44,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,64.51,129.07,544.14,141.02,129.07,700.87,64.51,51.14,"solve ECDLP , A employs an ECDLP solver, and it feeds a.PKV . The solver ouputsAlice(i)"
44,0,0,0,0,12,6,/NJVWMM+CMMI12,11.96,64.51,111.6,285.82,126.58,111.6,715.31,64.51,309.46,a H (x ID ) with advantage Adv ECDLP . A ∥
45,0,0,0,0,22,6,/NAUQMW+CMR12,11.96,82.07,706.74,549.09,718.7,706.74,123.19,82.07,46.19,"Case ( ii) : A issues Corrupt (P ) to obtain x . Though A acquires x , it can not BBBob"
45,0,0,0,0,20,6,/NAUQMW+CMR12,11.96,64.51,692.29,539.1,708.59,692.29,133.3,64.51,56.18,th session becauseobtain the key of i A needs H (x  ∥ ID ). H (x  ∥ ID ) can
45,0,0,0,1,4,13,/VYYMPD+CMMI8,7.97,334.62,689.27,450.57,701.23,689.27,140.66,334.62,144.7,B ∥ B ∥
45,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,64.51,677.85,544.58,689.8,677.85,152.09,64.51,50.69,be attained by A in two ways: solving ECDLP and querying H . The advantage in the
45,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,64.51,661.38,540.83,677.04,661.38,164.85,64.51,54.45,hash  A is solving and the querying are Adv
45,0,0,0,0,8,13,/NAUQMW+CMR12,7.97,236.2,659.5,523.88,671.54,659.5,170.35,236.2,71.4,"ECDLP and l , correspondingly. The advantage of2"
45,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,64.51,643.09,538.94,658.76,643.09,183.13,64.51,56.33,hashmax(  A in
45,0,0,0,0,12,13,/VYYMPD+CMMI8,7.97,98.72,641.21,504.12,653.26,641.21,188.63,98.72,91.16,"ECDLP ). According to the diﬀerence lemma, the advantage gained byl ,Adv2"
45,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,64.51,628.65,136.24,640.6,628.65,201.29,64.51,459.03,this game is
45,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,125.18,591.06,450.17,607.76,591.06,234.13,125.18,145.11,"|Pr [S ] − Pr [S ] |≤ max {Adv max(  Adv }54ECDLP ,ECDLP )l +"
45,0,0,0,0,3,6,/NJVWMM+CMMI12,11.96,267.41,558.87,330.59,570.82,558.87,271.07,267.41,264.69,.Pr[S] = 15
45,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,82.07,533.21,553.16,545.31,533.21,296.58,82.07,42.12,It is apparent that the winning probability of Ain the last game is 1. By the triangular 2
45,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,64.51,518.9,184.06,530.86,518.9,311.03,64.51,411.21,"inequality, we have:"
45,0,0,0,0,24,6,/NAUQMW+CMR12,11.96,144.41,492.5,439.64,504.46,492.5,337.43,144.41,155.64,|Pr [S ] − Pr [S ] |= |Pr [S ] − Pr [S ] + Pr [S ] − Pr [S ] 050112
45,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,245.36,475.07,439.64,487.02,475.07,354.87,245.36,155.64,+ Pr [S ] − Pr [S ] + Pr [S ] − Pr [S ] 2334
45,0,0,0,0,10,6,/NAUQMW+CMR12,11.96,330.84,457.63,435.65,469.59,457.63,372.3,330.84,159.62,+ Pr [S ] − Pr [S ] | 45
45,0,0,0,0,35,6,/NAUQMW+CMR12,11.96,204.85,422.76,427.81,452.15,422.76,389.74,204.85,167.47,≤| Pr [S ] − Pr [S ] |+ | Pr [S ] − Pr [S ] |+0112 |Pr [S ] − Pr [S ] |+ | Pr [S ] − Pr [S ] |+2334
45,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,330.06,405.33,433.66,417.28,405.33,424.61,330.06,161.61,|Pr [S ] − Pr [S ] |.45
45,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,64.51,378.93,154.18,390.88,378.93,451.01,64.51,441.1,This means that
45,0,0,0,0,6,6,/NJVWMM+CMMI12,11.96,90.7,343.67,223.3,360.37,343.67,481.52,90.7,371.98,qAdv qP ≤ + k +
45,0,0,0,0,14,6,/NJVWMM+CMMI12,11.96,152.56,313.92,484.21,330.62,313.92,511.27,152.56,111.07,"max {max { ,Adv ,AdvECDLP } ECq SDHP ,Adv ECDHP ,  ,q + 1m"
45,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,216.31,310.47,287.43,322.42,310.47,519.47,216.31,307.85,2 2 2
45,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,157.41,280.72,268.11,300.87,280.72,541.02,157.41,327.16,"1  Adv }} + skm ,m + 2 2"
45,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,152.56,254.42,493.51,271.12,254.42,570.76,152.56,101.77,"3 · Adv  Adv }. ·Adv{Advmax(ECDLP )sk + maxECDLP ,sk + 2 +"
45,0,0,0,0,5,6,/NAUQMW+CMR12,11.96,64.51,229.72,213.95,241.67,229.72,600.22,64.51,381.32,This concludes our proof. 2
46,0,0,0,0,4,8,/IIRSXF+ArialUnicodeMS,10.0,5.0,819.92,155.0,829.92,819.92,12.0,5.0,440.32,Conflict of Interest Statement
46,0,0,0,0,3,3,/CIDFont+F1,15.57,116.8,462.35,358.2,477.92,462.35,364.0,116.8,237.12,Author’s name      Affiliation
46,0,0,0,0,11,3,/CIDFont+F1,15.57,186.88,426.51,802.05,442.08,426.51,399.84,186.88,-206.73,indirect financial interest in the subject matter discussed in the manuscript:
46,0,0,0,0,11,3,/CIDFont+F4,15.57,163.52,408.75,778.69,424.32,408.75,417.6,163.52,-183.37,o   The following authors have affiliations with organizations with direct or
